tech,type,n,chunksize,unique_vals,ncolumns,time,gctime,memory,allocs,workers,threads
dtable,grouped_reduce_mean_allcols,1000000000,10000000,10000,4,8.2019071e9,2.7932108e9,1588804176,29752365,1,16
dtable,grouped_reduce_mean_allcols,1000000000,10000000,10000,4,1.10277542679e11,1.3204483536e10,8179826361,145685089,4,4
dtable,grouped_reduce_mean_allcols,1000000000,10000000,10000,4,1.1605764603e11,1.4249997585e10,7742571149,138641264,8,4
dtable,grouped_reduce_mean_allcols,1000000000,10000000,10000,4,1.41250931e10,2.4891895e9,1511184544,28509702,1,2
dtable,grouped_reduce_mean_allcols,1000000000,10000000,10000,4,9.9615321e9,2.4369454e9,1530113839,28973174,1,4
dtable,grouped_reduce_mean_allcols,1000000000,25000000,1000,4,2.095066e9,6.10448e7,129056032,2537390,1,8
dtable,grouped_reduce_mean_allcols,1000000000,25000000,1000,4,1.2332463e9,5.621e7,140095504,2683760,1,16
dtable,grouped_reduce_mean_allcols,1000000000,25000000,1000,4,8.8581602e9,5.1316e7,124110832,2420723,1,2
dtable,grouped_reduce_mean_allcols,1000000000,25000000,1000,4,2.7754641e9,4.71758e7,125359376,2453444,1,4
dtable,grouped_reduce_mean_allcols,1000000000,25000000,10000,4,5.5594319e9,9.689081e8,1239793296,24832021,1,8
dtable,grouped_reduce_mean_allcols,1000000000,25000000,10000,4,6.2005709e9,9.832524e8,1345534848,26244499,1,16
dtable,grouped_reduce_mean_allcols,1000000000,25000000,10000,4,1.21334708e10,8.247916e8,1187188288,23643710,1,2
dtable,grouped_reduce_mean_allcols,1000000000,25000000,10000,4,8.2955714e9,1.0083731e9,1205035888,24065971,1,4
dtable,grouped_reduce_mean_allcols,2000000000,10000000,1000,4,3.9897665628e10,2.0331724415e10,4832161232,14508511,4,4
dtable,grouped_reduce_mean_allcols,2000000000,10000000,1000,4,2.2678392877e10,6.599611884e9,1910866925,15829765,8,4
dtable,grouped_reduce_mean_allcols,2000000000,10000000,10000,4,1.03533309995e11,3.2055462858e10,9622909545,98220475,4,4
dtable,grouped_reduce_mean_allcols,2000000000,10000000,10000,4,1.2974908099e11,3.1292456838e10,9453251594,127490253,8,4
dtable,grouped_reduce_mean_singlecol,10000000,10000000,1000,4,2.256573e8,0.0,72629208,1432501,1,8
dtable,grouped_reduce_mean_singlecol,10000000,10000000,1000,4,3.378946e8,0.0,83245384,1581066,1,16
dtable,grouped_reduce_mean_singlecol,10000000,10000000,1000,4,2.316048008e9,4.7680908e7,157321784,3279800,4,4
dtable,grouped_reduce_mean_singlecol,10000000,10000000,1000,4,2.543320845e9,7.7533967e7,185448384,3990031,8,4
dtable,grouped_reduce_mean_singlecol,10000000,10000000,1000,4,1.986957e8,0.0,68077208,1332861,1,2
dtable,grouped_reduce_mean_singlecol,10000000,10000000,1000,4,2.102422e8,0.0,69483192,1364003,1,4
dtable,grouped_reduce_mean_singlecol,10000000,10000000,10000,4,2.3580761e9,1.388643e8,724866250,14314891,1,8
dtable,grouped_reduce_mean_singlecol,10000000,10000000,10000,4,3.4489735e9,1.218801e8,831164984,15796379,1,16
dtable,grouped_reduce_mean_singlecol,10000000,10000000,10000,4,2.1054734842e10,1.497798424e9,1630528873,33578507,4,4
dtable,grouped_reduce_mean_singlecol,10000000,10000000,10000,4,2.4513506669e10,1.851662107e9,1870299464,39991206,8,4
dtable,grouped_reduce_mean_singlecol,10000000,10000000,10000,4,2.1209051e9,1.085972e8,678483832,13324223,1,2
dtable,grouped_reduce_mean_singlecol,10000000,10000000,10000,4,2.1893955e9,9.98092e7,691660506,13642464,1,4
dtable,grouped_reduce_mean_singlecol,10000000,25000000,1000,4,2.210025e8,0.0,72911625,1438349,1,8
dtable,grouped_reduce_mean_singlecol,10000000,25000000,1000,4,3.31715e8,0.0,83253432,1581369,1,16
dtable,grouped_reduce_mean_singlecol,10000000,25000000,1000,4,1.992432e8,0.0,67874504,1333000,1,2
dtable,grouped_reduce_mean_singlecol,10000000,25000000,1000,4,2.078854e8,0.0,69527448,1366277,1,4
dtable,grouped_reduce_mean_singlecol,10000000,25000000,10000,4,2.3054206e9,1.384545e8,724811464,14318707,1,8
dtable,grouped_reduce_mean_singlecol,10000000,25000000,10000,4,3.5315338e9,1.422043e8,831205272,15786084,1,16
dtable,grouped_reduce_mean_singlecol,10000000,25000000,10000,4,2.0839114e9,1.142655e8,678785754,13324147,1,2
dtable,grouped_reduce_mean_singlecol,10000000,25000000,10000,4,2.1819625e9,1.066437e8,691059144,13612559,1,4
dtable,grouped_reduce_mean_singlecol,100000000,10000000,1000,4,2.566906e8,9.3629e6,81380008,1626318,1,8
dtable,grouped_reduce_mean_singlecol,100000000,10000000,1000,4,3.56065e8,8.7189e6,92128792,1772180,1,16
dtable,grouped_reduce_mean_singlecol,100000000,10000000,1000,4,1.487008841e9,0.0,418398776,2644229,4,4
