tech,type,n,chunksize,unique_vals,ncolumns,time,gctime,memory,allocs,workers,threads
spark,grouped_reduce_mean_singlecol,10000000,10000000,10000,4,2.769959113000368e9,0,0,0,4,4
spark,grouped_reduce_mean_singlecol,10000000,10000000,10000,4,2.1229475750005803e9,0,0,0,8,4
spark,grouped_reduce_mean_singlecol,10000000,25000000,1000,4,5.458830061999833e9,0,0,0,4,4
spark,grouped_reduce_mean_singlecol,10000000,25000000,1000,4,5.50285703499867e9,0,0,0,4,4
spark,grouped_reduce_mean_singlecol,10000000,25000000,10000,4,5.402164001998244e9,0,0,0,4,4
spark,grouped_reduce_mean_singlecol,100000000,10000000,1000,4,1.6031472343000132e10,0,0,0,4,4
spark,grouped_reduce_mean_singlecol,100000000,10000000,1000,4,1.0902519773999302e10,0,0,0,8,4
spark,grouped_reduce_mean_singlecol,100000000,10000000,1000,4,1.002241369299736e10,0,0,0,8,4
spark,grouped_reduce_mean_singlecol,100000000,10000000,10000,4,1.635461290999956e10,0,0,0,4,4
spark,grouped_reduce_mean_singlecol,100000000,10000000,10000,4,1.0971741012996063e10,0,0,0,8,4
spark,grouped_reduce_mean_singlecol,100000000,25000000,1000,4,1.7284529252000084e10,0,0,0,4,4
spark,grouped_reduce_mean_singlecol,100000000,25000000,1000,4,1.767861315399932e10,0,0,0,4,4
spark,grouped_reduce_mean_singlecol,100000000,25000000,10000,4,1.7887725271999443e10,0,0,0,4,4
spark,grouped_reduce_mean_singlecol,500000000,10000000,1000,4,7.6848741324e10,0,0,0,4,4
spark,grouped_reduce_mean_singlecol,500000000,10000000,1000,4,7.540049991100023e10,0,0,0,4,4
spark,grouped_reduce_mean_singlecol,500000000,10000000,1000,4,4.745354045899876e10,0,0,0,8,4
spark,grouped_reduce_mean_singlecol,500000000,10000000,10000,4,7.805138619799982e10,0,0,0,4,4
spark,grouped_reduce_mean_singlecol,500000000,10000000,10000,4,4.746596951899119e10,0,0,0,8,4
spark,grouped_reduce_mean_singlecol,500000000,25000000,1000,4,7.705629176199908e10,0,0,0,4,4
spark,grouped_reduce_mean_singlecol,500000000,25000000,10000,4,7.443482284200218e10,0,0,0,4,4
spark,grouped_reduce_mean_singlecol,1000000000,10000000,1000,4,1.5110368506800024e11,0,0,0,4,4
spark,grouped_reduce_mean_singlecol,1000000000,10000000,1000,4,8.259386168500351e10,0,0,0,8,4
spark,grouped_reduce_mean_singlecol,1000000000,10000000,10000,4,1.5052348575499854e11,0,0,0,4,4
spark,grouped_reduce_mean_singlecol,1000000000,10000000,10000,4,8.471837569899799e10,0,0,0,8,4
spark,grouped_reduce_mean_singlecol,1000000000,25000000,1000,4,1.464833565560002e11,0,0,0,4,4
spark,grouped_reduce_mean_singlecol,1000000000,25000000,10000,4,1.41526449762001e11,0,0,0,4,4
spark,grouped_reduce_mean_singlecol,2000000000,10000000,1000,4,2.80116223728e11,0,0,0,4,4
spark,grouped_reduce_mean_singlecol,2000000000,10000000,1000,4,1.6793996912700824e11,0,0,0,8,4
spark,grouped_reduce_mean_singlecol,2000000000,10000000,10000,4,2.776082893490002e11,0,0,0,4,4
spark,grouped_reduce_mean_singlecol,2000000000,10000000,10000,4,1.7191115169199475e11,0,0,0,8,4
spark,increment_map,10000000,10000000,1000,4,3.5400307989000114e10,0,0,0,4,4
spark,increment_map,10000000,10000000,1000,4,3.427058684199983e10,0,0,0,8,4
spark,increment_map,10000000,10000000,1000,4,3.6026964274002235e10,0,0,0,8,4
spark,increment_map,10000000,25000000,1000,4,8.601098721899985e10,0,0,0,4,4
spark,increment_map,10000000,25000000,1000,4,8.698771938000027e10,0,0,0,4,4
spark,increment_map,100000000,10000000,1000,4,5.369977357300013e10,0,0,0,4,4
spark,increment_map,100000000,10000000,1000,4,4.697249700700013e10,0,0,0,8,4
spark,increment_map,100000000,10000000,1000,4,4.59169678640028e10,0,0,0,8,4
spark,increment_map,100000000,25000000,1000,4,1.0332397978599988e11,0,0,0,4,4
spark,increment_map,100000000,25000000,1000,4,1.0192200710100041e11,0,0,0,4,4
spark,increment_map,500000000,10000000,1000,4,2.5114501641200012e11,0,0,0,4,4
spark,increment_map,500000000,10000000,1000,4,2.4988357957799963e11,0,0,0,4,4
spark,increment_map,500000000,10000000,1000,4,1.426652744400053e11,0,0,0,8,4
spark,increment_map,500000000,25000000,1000,4,2.941840500550006e11,0,0,0,4,4
spark,increment_map,500000000,25000000,1000,4,2.810237359620005e11,0,0,0,4,4
spark,increment_map,1000000000,10000000,1000,4,4.7890187160999994e11,0,0,0,4,4
spark,increment_map,1000000000,10000000,1000,4,2.896316977120005e11,0,0,0,8,4
spark,increment_map,1000000000,25000000,1000,4,4.8263029937600006e11,0,0,0,4,4
spark,increment_map,2000000000,10000000,1000,4,7.77370087332e11,0,0,0,4,4
spark,increment_map,2000000000,10000000,1000,4,5.3096461084300244e11,0,0,0,8,4
spark,innerjoin_r_unique,10000000,10000000,1000,4,3.583239462999927e9,0,0,0,4,4
spark,innerjoin_r_unique,10000000,10000000,1000,4,3.5587876429999595e9,0,0,0,8,4
spark,innerjoin_r_unique,10000000,10000000,1000,4,3.6770155830017757e9,0,0,0,8,4
spark,innerjoin_r_unique,10000000,10000000,10000,4,4.301111029999447e9,0,0,0,4,4
spark,innerjoin_r_unique,10000000,10000000,10000,4,4.8082180860074005e9,0,0,0,8,4
spark,innerjoin_r_unique,10000000,25000000,1000,4,6.546014552000088e9,0,0,0,4,4
spark,innerjoin_r_unique,10000000,25000000,1000,4,6.4928772149996805e9,0,0,0,4,4
spark,innerjoin_r_unique,10000000,25000000,10000,4,7.266808827000204e9,0,0,0,4,4
spark,innerjoin_r_unique,100000000,10000000,1000,4,1.3887600682000084e10,0,0,0,4,4
spark,innerjoin_r_unique,100000000,10000000,1000,4,9.300481075999414e9,0,0,0,8,4
spark,innerjoin_r_unique,100000000,10000000,1000,4,9.35244022700499e9,0,0,0,8,4
spark,innerjoin_r_unique,100000000,10000000,10000,4,1.5100592549000793e10,0,0,0,4,4
spark,innerjoin_r_unique,100000000,10000000,10000,4,9.839906102002714e9,0,0,0,8,4
spark,innerjoin_r_unique,100000000,25000000,1000,4,1.4330906486000004e10,0,0,0,4,4
spark,innerjoin_r_unique,100000000,25000000,1000,4,1.5007107520999853e10,0,0,0,4,4
spark,innerjoin_r_unique,100000000,25000000,10000,4,1.5278583721999893e10,0,0,0,4,4
spark,innerjoin_r_unique,500000000,10000000,1000,4,6.15177446040002e10,0,0,0,4,4
spark,innerjoin_r_unique,500000000,10000000,1000,4,6.229477708400009e10,0,0,0,4,4
spark,innerjoin_r_unique,500000000,10000000,1000,4,3.776777030999802e10,0,0,0,8,4
spark,innerjoin_r_unique,500000000,10000000,10000,4,6.5889261820999306e10,0,0,0,4,4
spark,innerjoin_r_unique,500000000,10000000,10000,4,4.243034254299709e10,0,0,0,8,4
spark,innerjoin_r_unique,500000000,25000000,1000,4,6.243259197299995e10,0,0,0,4,4
spark,innerjoin_r_unique,500000000,25000000,10000,4,6.470458255899939e10,0,0,0,4,4
spark,innerjoin_r_unique,1000000000,10000000,1000,4,1.1968684633400063e11,0,0,0,4,4
spark,innerjoin_r_unique,1000000000,10000000,1000,4,6.99444385710085e10,0,0,0,8,4
spark,innerjoin_r_unique,1000000000,10000000,10000,4,1.2940029499299998e11,0,0,0,4,4
spark,innerjoin_r_unique,1000000000,10000000,10000,4,7.583242037700256e10,0,0,0,8,4
spark,innerjoin_r_unique,1000000000,25000000,1000,4,1.2120311904499977e11,0,0,0,4,4
spark,innerjoin_r_unique,1000000000,25000000,10000,4,1.2524668675800058e11,0,0,0,4,4
spark,innerjoin_r_unique,2000000000,10000000,1000,4,2.2874162889099988e11,0,0,0,4,4
spark,innerjoin_r_unique,2000000000,10000000,1000,4,1.354149805670022e11,0,0,0,8,4
spark,innerjoin_r_unique,2000000000,10000000,10000,4,2.47413376212e11,0,0,0,4,4
spark,innerjoin_r_unique,2000000000,10000000,10000,4,1.4622951936699973e11,0,0,0,8,4
spark,reduce_var_all,10000000,10000000,1000,4,2.6544640170000095e9,0,0,0,4,4
spark,reduce_var_all,10000000,10000000,1000,4,2.329900562999683e9,0,0,0,8,4
spark,reduce_var_all,10000000,10000000,1000,4,2.356779639994784e9,0,0,0,8,4
spark,reduce_var_all,10000000,25000000,1000,4,5.433451735999825e9,0,0,0,4,4
spark,reduce_var_all,10000000,25000000,1000,4,5.349985233000552e9,0,0,0,4,4
spark,reduce_var_all,100000000,10000000,1000,4,1.6899106426999878e10,0,0,0,4,4
spark,reduce_var_all,100000000,10000000,1000,4,1.1290723669000727e10,0,0,0,8,4
spark,reduce_var_all,100000000,10000000,1000,4,1.059899895700073e10,0,0,0,8,4
spark,reduce_var_all,100000000,25000000,1000,4,1.8564817718000084e10,0,0,0,4,4
spark,reduce_var_all,100000000,25000000,1000,4,1.8215051917999516e10,0,0,0,4,4
spark,reduce_var_all,500000000,10000000,1000,4,7.959950263600012e10,0,0,0,4,4
spark,reduce_var_all,500000000,10000000,1000,4,8.256456501000047e10,0,0,0,4,4
spark,reduce_var_all,500000000,10000000,1000,4,4.928228542600118e10,0,0,0,8,4
spark,reduce_var_all,500000000,25000000,1000,4,8.715567415799887e10,0,0,0,4,4
spark,reduce_var_all,1000000000,10000000,1000,4,1.8456891121900024e11,0,0,0,4,4
spark,reduce_var_all,1000000000,10000000,1000,4,9.014458286699664e10,0,0,0,8,4
spark,reduce_var_all,1000000000,25000000,1000,4,1.6288629477199902e11,0,0,0,4,4
spark,reduce_var_all,2000000000,10000000,1000,4,3.190817622089999e11,0,0,0,4,4
spark,reduce_var_all,2000000000,10000000,1000,4,1.9435222472500754e11,0,0,0,8,4
spark,reduce_var_single,10000000,10000000,1000,4,1.9326211559998684e9,0,0,0,4,4
spark,reduce_var_single,10000000,10000000,1000,4,1.7750530140001502e9,0,0,0,8,4
spark,reduce_var_single,10000000,10000000,1000,4,1.7922959530042136e9,0,0,0,8,4
spark,reduce_var_single,10000000,25000000,1000,4,4.351088397000012e9,0,0,0,4,4
spark,reduce_var_single,10000000,25000000,1000,4,4.0480107700004735e9,0,0,0,4,4
spark,reduce_var_single,100000000,10000000,1000,4,1.2749582333000034e10,0,0,0,4,4
spark,reduce_var_single,100000000,10000000,1000,4,9.010263359001328e9,0,0,0,8,4
spark,reduce_var_single,100000000,10000000,1000,4,8.360740914999042e9,0,0,0,8,4
spark,reduce_var_single,100000000,25000000,1000,4,1.4435948704999645e10,0,0,0,4,4
spark,reduce_var_single,100000000,25000000,1000,4,1.387323422100053e10,0,0,0,4,4
spark,reduce_var_single,500000000,10000000,1000,4,6.640043805699998e10,0,0,0,4,4
spark,reduce_var_single,500000000,10000000,1000,4,5.997381529199992e10,0,0,0,4,4
spark,reduce_var_single,500000000,10000000,1000,4,3.6725511903001465e10,0,0,0,8,4
spark,reduce_var_single,500000000,25000000,1000,4,6.1436040562000015e10,0,0,0,4,4
spark,reduce_var_single,500000000,25000000,1000,4,6.267819814600079e10,0,0,0,4,4
